Sentence1,Sentence2,Sent1_entity,Sent2_entity,Sample,1_2_neut,1_2_cont,1_2_ent,1_2_Label,2_1_neut,2_1_cont,2_1_ent,2_1_Label,Type
"Its suites boast modern decor, ample storage space, comfortable beds and large bathrooms with nice vanity areas.","Breakfast can be had at the outdoor restaurant, which can be quite nice, and if you are a Florida resident you may be able to get a discounted rate.",a,b,0,0.9974943399429321,0.0009251000010408461,0.0015805967850610614,NEUTRAL,0.9886747002601624,0.0035596867091953754,0.0077656409703195095,NEUTRAL,ref
"Its suites boast modern decor, ample storage space, comfortable beds and large bathrooms with nice vanity areas.",The pool and hot tub are worth checking out.,a,b,0,0.9825268387794495,0.013631273992359638,0.0038418681360781193,NEUTRAL,0.9326440095901489,0.007979853078722954,0.05937618017196655,NEUTRAL,ref
"Its suites boast modern decor, ample storage space, comfortable beds and large bathrooms with nice vanity areas.","All-in-all, it's still a decent stay.",a,b,0,0.9720403552055359,0.0009291864698752761,0.02703046426177025,NEUTRAL,0.9849662780761719,0.0012303761905059218,0.013803265988826752,NEUTRAL,ref
"Not only that, the staff are accommodating and willing to help with last minute late checkout requests.","

This hotel was somewhat pricey and its cleaning standards were just passable.",a,b,0,0.860130786895752,0.13203942775726318,0.007829869166016579,NEUTRAL,0.9424825310707092,0.034216221421957016,0.023301273584365845,NEUTRAL,ref
"Not only that, the staff are accommodating and willing to help with last minute late checkout requests.","Unfortunately, it's not in a great spot because it's away from the old town - home to some of the better attractions.",a,b,0,0.7835574746131897,0.21489262580871582,0.0015499538276344538,NEUTRAL,0.2123698890209198,0.7859715223312378,0.0016586044803261757,CONTRADICTION,ref
"Not only that, the staff are accommodating and willing to help with last minute late checkout requests.","On the plus side, however, it's away from the hustle and bustle.",a,b,0,0.9743836522102356,0.022361641749739647,0.0032546226866543293,NEUTRAL,0.9962628483772278,0.001943781040608883,0.0017933814087882638,NEUTRAL,ref
"Not only that, the staff are accommodating and willing to help with last minute late checkout requests.",The staff was not particularly friendly or helpful.,a,b,0,0.0007933579036034644,0.9988890290260315,0.00031753466464579105,CONTRADICTION,0.009082069620490074,0.9895521998405457,0.0013658259995281696,CONTRADICTION,ref
"Not only that, the staff are accommodating and willing to help with last minute late checkout requests.","Breakfast can be had at the outdoor restaurant, which can be quite nice, and if you are a Florida resident you may be able to get a discounted rate.",a,b,0,0.9968814849853516,0.0007805129280313849,0.0023380101192742586,NEUTRAL,0.996738851070404,0.0016880573239177465,0.0015730807790532708,NEUTRAL,ref
"Not only that, the staff are accommodating and willing to help with last minute late checkout requests.",The pool and hot tub are worth checking out.,a,b,0,0.9779119491577148,0.0096585089340806,0.012429570779204369,NEUTRAL,0.9671134948730469,0.00877481047064066,0.024111729115247726,NEUTRAL,ref
"Not only that, the staff are accommodating and willing to help with last minute late checkout requests.","All-in-all, it's still a decent stay.",a,b,0,0.9091118574142456,0.0012760035460814834,0.08961212635040283,NEUTRAL,0.9859641790390015,0.005610262043774128,0.008425520732998848,NEUTRAL,ref
The food in the restaurant is top-notch but unfortunately shuts down early.,"

This hotel was somewhat pricey and its cleaning standards were just passable.",a,b,0,0.8787659406661987,0.09745226800441742,0.02378183975815773,NEUTRAL,0.8824562430381775,0.045368291437625885,0.07217549532651901,NEUTRAL,ref
The food in the restaurant is top-notch but unfortunately shuts down early.,"Unfortunately, it's not in a great spot because it's away from the old town - home to some of the better attractions.",a,b,0,0.996620774269104,0.0021453083027154207,0.0012338693486526608,NEUTRAL,0.9746533036231995,0.023953348398208618,0.001393327140249312,NEUTRAL,ref
The food in the restaurant is top-notch but unfortunately shuts down early.,"On the plus side, however, it's away from the hustle and bustle.",a,b,0,0.9971855282783508,0.001723789726383984,0.0010906688403338194,NEUTRAL,0.991814136505127,0.00667463568970561,0.0015112103428691626,NEUTRAL,ref
The food in the restaurant is top-notch but unfortunately shuts down early.,The staff was not particularly friendly or helpful.,a,b,0,0.8817917108535767,0.11531205475330353,0.002896243939176202,NEUTRAL,0.6388505697250366,0.35842615365982056,0.0027232663705945015,NEUTRAL,ref
The food in the restaurant is top-notch but unfortunately shuts down early.,"Breakfast can be had at the outdoor restaurant, which can be quite nice, and if you are a Florida resident you may be able to get a discounted rate.",a,b,0,0.995790958404541,0.0024432551581412554,0.0017657186836004257,NEUTRAL,0.8066471815109253,0.19099272787570953,0.0023600731510668993,NEUTRAL,ref
The food in the restaurant is top-notch but unfortunately shuts down early.,The pool and hot tub are worth checking out.,a,b,0,0.6526371240615845,0.32321983575820923,0.024143027141690254,NEUTRAL,0.9448665976524353,0.04304555431008339,0.012087874114513397,NEUTRAL,ref
The food in the restaurant is top-notch but unfortunately shuts down early.,"All-in-all, it's still a decent stay.",a,b,0,0.9951322674751282,0.0034553813748061657,0.0014123237924650311,NEUTRAL,0.9794695377349854,0.01286898460239172,0.00766143761575222,NEUTRAL,ref
"The hotel even has bikes available to rent, however, finding parking nearby may be costly.","

This hotel was somewhat pricey and its cleaning standards were just passable.",a,b,0,0.9701128005981445,0.005018715281039476,0.02486845664680004,NEUTRAL,0.9702156782150269,0.007357594557106495,0.022426659241318703,NEUTRAL,ref
"The hotel even has bikes available to rent, however, finding parking nearby may be costly.","Unfortunately, it's not in a great spot because it's away from the old town - home to some of the better attractions.",a,b,0,0.9939987659454346,0.005130607634782791,0.00087064498802647,NEUTRAL,0.9969639182090759,0.001999280182644725,0.001036881934851408,NEUTRAL,ref
"The hotel even has bikes available to rent, however, finding parking nearby may be costly.","On the plus side, however, it's away from the hustle and bustle.",a,b,0,0.9973813891410828,0.0014841895317658782,0.0011343659134581685,NEUTRAL,0.9972137808799744,0.001382064656354487,0.0014041966060176492,NEUTRAL,ref
"The hotel even has bikes available to rent, however, finding parking nearby may be costly.",The staff was not particularly friendly or helpful.,a,b,0,0.8893133997917175,0.10862162709236145,0.002064979402348399,NEUTRAL,0.9918327331542969,0.005204327870160341,0.0029628758784383535,NEUTRAL,ref
"The hotel even has bikes available to rent, however, finding parking nearby may be costly.","Breakfast can be had at the outdoor restaurant, which can be quite nice, and if you are a Florida resident you may be able to get a discounted rate.",a,b,0,0.9974437952041626,0.0014076032675802708,0.0011485867435112596,NEUTRAL,0.99687260389328,0.002172481967136264,0.0009549371316097677,NEUTRAL,ref
"The hotel even has bikes available to rent, however, finding parking nearby may be costly.",The pool and hot tub are worth checking out.,a,b,0,0.951758623123169,0.04359660670161247,0.00464471522718668,NEUTRAL,0.9922884106636047,0.0036323564127087593,0.004079246893525124,NEUTRAL,ref
"The hotel even has bikes available to rent, however, finding parking nearby may be costly.","All-in-all, it's still a decent stay.",a,b,0,0.9949305653572083,0.004170370753854513,0.0008990269270725548,NEUTRAL,0.9952220320701599,0.0021354618947952986,0.0026424438692629337,NEUTRAL,ref
"Lastly, the elevators leave much to be desired in terms of safety.","

This hotel was somewhat pricey and its cleaning standards were just passable.",a,b,0,0.8413211703300476,0.1504538506269455,0.008224991150200367,NEUTRAL,0.8385090231895447,0.050895847380161285,0.11059509217739105,NEUTRAL,ref
"Lastly, the elevators leave much to be desired in terms of safety.","Unfortunately, it's not in a great spot because it's away from the old town - home to some of the better attractions.",a,b,0,0.9966388940811157,0.0026084783021360636,0.0007525962428189814,NEUTRAL,0.9955606460571289,0.0032046574633568525,0.0012347386218607426,NEUTRAL,ref
"Lastly, the elevators leave much to be desired in terms of safety.","On the plus side, however, it's away from the hustle and bustle.",a,b,0,0.9972471594810486,0.0018247076077386737,0.0009281240636482835,NEUTRAL,0.8196818232536316,0.17770594358444214,0.002612308133393526,NEUTRAL,ref
"Lastly, the elevators leave much to be desired in terms of safety.",The staff was not particularly friendly or helpful.,a,b,0,0.9877127408981323,0.006356538273394108,0.005930643528699875,NEUTRAL,0.9643846154212952,0.00936540961265564,0.026249952614307404,NEUTRAL,ref
"Lastly, the elevators leave much to be desired in terms of safety.","Breakfast can be had at the outdoor restaurant, which can be quite nice, and if you are a Florida resident you may be able to get a discounted rate.",a,b,0,0.9965638518333435,0.0012604338116943836,0.0021757478825747967,NEUTRAL,0.882472038269043,0.1135006695985794,0.004027364309877157,NEUTRAL,ref
"Lastly, the elevators leave much to be desired in terms of safety.",The pool and hot tub are worth checking out.,a,b,0,0.5265759825706482,0.4684543311595917,0.004969675559550524,NEUTRAL,0.8819793462753296,0.06744375079870224,0.05057693272829056,NEUTRAL,ref
"Lastly, the elevators leave much to be desired in terms of safety.","All-in-all, it's still a decent stay.",a,b,0,0.983734130859375,0.015156880021095276,0.0011090077459812164,NEUTRAL,0.6665458083152771,0.3294164538383484,0.004037779755890369,NEUTRAL,ref
"Esthetically during the holidays, this all-suite hotel was decorated to perfection with Christmas lights and palm trees.","

This hotel was somewhat pricey and its cleaning standards were just passable.",a,b,0,0.9946263432502747,0.0039999354630708694,0.001373691251501441,NEUTRAL,0.9455675482749939,0.03109612874686718,0.023336268961429596,NEUTRAL,ref
"Esthetically during the holidays, this all-suite hotel was decorated to perfection with Christmas lights and palm trees.","Unfortunately, it's not in a great spot because it's away from the old town - home to some of the better attractions.",a,b,0,0.9526197910308838,0.045951809734106064,0.0014283524360507727,NEUTRAL,0.7122538685798645,0.2851938009262085,0.0025523288641124964,NEUTRAL,ref
"Esthetically during the holidays, this all-suite hotel was decorated to perfection with Christmas lights and palm trees.","On the plus side, however, it's away from the hustle and bustle.",a,b,0,0.9974855184555054,0.001483540516346693,0.001030965824611485,NEUTRAL,0.9955559372901917,0.0024111485108733177,0.0020330005791038275,NEUTRAL,ref
"Esthetically during the holidays, this all-suite hotel was decorated to perfection with Christmas lights and palm trees.",The staff was not particularly friendly or helpful.,a,b,0,0.8918402791023254,0.10637311637401581,0.0017865371191874146,NEUTRAL,0.6354341506958008,0.34488290548324585,0.019682997837662697,NEUTRAL,ref
"Esthetically during the holidays, this all-suite hotel was decorated to perfection with Christmas lights and palm trees.","Breakfast can be had at the outdoor restaurant, which can be quite nice, and if you are a Florida resident you may be able to get a discounted rate.",a,b,0,0.9970110654830933,0.0007816428551450372,0.0022071662824600935,NEUTRAL,0.9881987571716309,0.00802881270647049,0.0037724252324551344,NEUTRAL,ref
"Esthetically during the holidays, this all-suite hotel was decorated to perfection with Christmas lights and palm trees.",The pool and hot tub are worth checking out.,a,b,0,0.9922205805778503,0.0030783936381340027,0.004700994119048119,NEUTRAL,0.9511984586715698,0.00619129603728652,0.04261022061109543,NEUTRAL,ref
"Esthetically during the holidays, this all-suite hotel was decorated to perfection with Christmas lights and palm trees.","All-in-all, it's still a decent stay.",a,b,0,0.9976676106452942,0.0012305194977670908,0.001101940288208425,NEUTRAL,0.9887098670005798,0.005338536575436592,0.0059515731409192085,NEUTRAL,ref
"

This hotel is ideal for those who want to get away from the hustle and bustle of life; it lies in close proximity to the beach and is set up perfectly for peace and quiet.","

It is suggested to stay at the hotel, as the staff there were",a,comm,0,0.9977178573608398,0.000707786763086915,0.001574416528455913,NEUTRAL,0.9975773692131042,0.000652358983643353,0.001770218601450324,NEUTRAL,ref
"Its suites boast modern decor, ample storage space, comfortable beds and large bathrooms with nice vanity areas.","

It is suggested to stay at the hotel, as the staff there were",a,comm,0,0.9975488781929016,0.0006412392831407487,0.0018099478911608458,NEUTRAL,0.9556571245193481,0.0035783930215984583,0.04076440632343292,NEUTRAL,ref
"Not only that, the staff are accommodating and willing to help with last minute late checkout requests.","

It is suggested to stay at the hotel, as the staff there were",a,comm,0,0.831013560295105,0.04619886726140976,0.12278766930103302,NEUTRAL,0.9901769757270813,0.004281592555344105,0.005541370715945959,NEUTRAL,ref
The food in the restaurant is top-notch but unfortunately shuts down early.,"

It is suggested to stay at the hotel, as the staff there were",a,comm,0,0.48645055294036865,0.5106926560401917,0.0028567935805767775,CONTRADICTION,0.7970784902572632,0.11648131906986237,0.08644017577171326,NEUTRAL,ref
"The hotel even has bikes available to rent, however, finding parking nearby may be costly.","

It is suggested to stay at the hotel, as the staff there were",a,comm,0,0.9964806437492371,0.002178046852350235,0.0013413375709205866,NEUTRAL,0.9922176599502563,0.001942279632203281,0.005839998368173838,NEUTRAL,ref
"Lastly, the elevators leave much to be desired in terms of safety.","

It is suggested to stay at the hotel, as the staff there were",a,comm,0,0.5331044793128967,0.464653342962265,0.0022421986795961857,NEUTRAL,0.7777562141418457,0.09226765483617783,0.12997613847255707,NEUTRAL,ref
"Esthetically during the holidays, this all-suite hotel was decorated to perfection with Christmas lights and palm trees.","

It is suggested to stay at the hotel, as the staff there were",a,comm,0,0.9973922967910767,0.0007994042825885117,0.0018082819879055023,NEUTRAL,0.6492207050323486,0.026200303807854652,0.32457906007766724,NEUTRAL,ref
"

This hotel was somewhat pricey and its cleaning standards were just passable.","

It is suggested to stay at the hotel, as the staff there were",b,comm,0,0.9188643097877502,0.07642633467912674,0.0047093406319618225,NEUTRAL,0.996551513671875,0.001575320027768612,0.0018732675816863775,NEUTRAL,ref
"Unfortunately, it's not in a great spot because it's away from the old town - home to some of the better attractions.","

It is suggested to stay at the hotel, as the staff there were",b,comm,0,0.1521446704864502,0.8464579582214355,0.0013974382309243083,CONTRADICTION,0.9577845931053162,0.022747037932276726,0.019468413665890694,NEUTRAL,ref
"On the plus side, however, it's away from the hustle and bustle.","

It is suggested to stay at the hotel, as the staff there were",b,comm,0,0.7972342371940613,0.1992558240890503,0.0035099033266305923,NEUTRAL,0.9974966645240784,0.001223565312102437,0.0012796766823157668,NEUTRAL,ref
The staff was not particularly friendly or helpful.,"

It is suggested to stay at the hotel, as the staff there were",b,comm,0,0.44132906198501587,0.5531521439552307,0.005518701393157244,CONTRADICTION,0.8179915547370911,0.08215122669935226,0.09985730051994324,NEUTRAL,ref
"Breakfast can be had at the outdoor restaurant, which can be quite nice, and if you are a Florida resident you may be able to get a discounted rate.","

It is suggested to stay at the hotel, as the staff there were",b,comm,0,0.38517507910728455,0.611618161201477,0.0032067636493593454,CONTRADICTION,0.8395929932594299,0.0182646457105875,0.14214235544204712,NEUTRAL,ref
The pool and hot tub are worth checking out.,"

It is suggested to stay at the hotel, as the staff there were",b,comm,0,0.9899680614471436,0.006947359070181847,0.003084608819335699,NEUTRAL,0.9861364364624023,0.0034440425224602222,0.010419491678476334,NEUTRAL,ref
"All-in-all, it's still a decent stay.","

It is suggested to stay at the hotel, as the staff there were",b,comm,0,0.9976685643196106,0.000708817329723388,0.0016225564759224653,NEUTRAL,0.825282096862793,0.011953162960708141,0.16276471316814423,NEUTRAL,ref
"

The hotel has a pleasant atmosphere and is reasonably priced, making it an ideal option if you're looking to get to the many activities and attractions located nearby.","

The Yucatan province is made even more special because of the hotel's presence in the area and its clear difference from the commercial ones like Cancun.",a,b,1,0.986885666847229,0.00388697674497962,0.009227349422872066,NEUTRAL,0.9978044629096985,0.000838811625726521,0.0013567641144618392,NEUTRAL,ref
"

The hotel has a pleasant atmosphere and is reasonably priced, making it an ideal option if you're looking to get to the many activities and attractions located nearby.",Highly appraised food is served here and thereby becomes worth the repeated visits.,a,b,1,0.9975515007972717,0.0008363123633898795,0.0016122180968523026,NEUTRAL,0.9972223043441772,0.001369368750602007,0.0014083686983212829,NEUTRAL,ref
"

The hotel has a pleasant atmosphere and is reasonably priced, making it an ideal option if you're looking to get to the many activities and attractions located nearby.",The location is well-suited for those who prefer to shop and grab a bite nearby.,a,b,1,0.9527888894081116,0.0009387187310494483,0.04627231881022453,NEUTRAL,0.9971924424171448,0.0005540570127777755,0.0022535244934260845,NEUTRAL,ref
"

The hotel has a pleasant atmosphere and is reasonably priced, making it an ideal option if you're looking to get to the many activities and attractions located nearby.","Though the rooms in the hotel come with only basic amenities, their showers are in good functioning.",a,b,1,0.9952172040939331,0.0036518918350338936,0.0011308621615171432,NEUTRAL,0.990610659122467,0.00862114317715168,0.0007681669667363167,NEUTRAL,ref
"

The hotel has a pleasant atmosphere and is reasonably priced, making it an ideal option if you're looking to get to the many activities and attractions located nearby.","As a nice touch, their towels are formed into animals shapes.",a,b,1,0.9970554113388062,0.0009723275434225798,0.0019722268916666508,NEUTRAL,0.9977218508720398,0.0007361145690083504,0.0015419909032061696,NEUTRAL,ref
"

The hotel has a pleasant atmosphere and is reasonably priced, making it an ideal option if you're looking to get to the many activities and attractions located nearby.","Apart from the two well-sized pools, there are also some ping-pong tables.",a,b,1,0.9975493550300598,0.000914403994102031,0.0015362856211140752,NEUTRAL,0.9974729418754578,0.0006270105950534344,0.0019000862957909703,NEUTRAL,ref
"

The hotel has a pleasant atmosphere and is reasonably priced, making it an ideal option if you're looking to get to the many activities and attractions located nearby.","However, the internet connectivity is a bit of a let-down.",a,b,1,0.9930217862129211,0.006028750445693731,0.0009494904661551118,NEUTRAL,0.6090289950370789,0.3870161175727844,0.003954922780394554,NEUTRAL,ref
"However, the street on which the building is situated can be quite noisy.","

The Yucatan province is made even more special because of the hotel's presence in the area and its clear difference from the commercial ones like Cancun.",a,b,1,0.9496451616287231,0.04261245205998421,0.007742392364889383,NEUTRAL,0.9974793791770935,0.0015402252320200205,0.0009804099099710584,NEUTRAL,ref
"However, the street on which the building is situated can be quite noisy.",Highly appraised food is served here and thereby becomes worth the repeated visits.,a,b,1,0.9876621961593628,0.011135252192616463,0.0012025607284158468,NEUTRAL,0.9967418313026428,0.0021591500844806433,0.0010991237359121442,NEUTRAL,ref
"However, the street on which the building is situated can be quite noisy.",The location is well-suited for those who prefer to shop and grab a bite nearby.,a,b,1,0.30600884556770325,0.6906355619430542,0.003355613211169839,CONTRADICTION,0.9972760081291199,0.001615779590792954,0.0011082133278250694,NEUTRAL,ref
"However, the street on which the building is situated can be quite noisy.","Though the rooms in the hotel come with only basic amenities, their showers are in good functioning.",a,b,1,0.9651826620101929,0.031327616423368454,0.0034897406585514545,NEUTRAL,0.9954091906547546,0.0031306855380535126,0.0014600809663534164,NEUTRAL,ref
"However, the street on which the building is situated can be quite noisy.","As a nice touch, their towels are formed into animals shapes.",a,b,1,0.6767424941062927,0.3167957365512848,0.0064618587493896484,NEUTRAL,0.9767706394195557,0.013181544840335846,0.010047896765172482,NEUTRAL,ref
"However, the street on which the building is situated can be quite noisy.","Apart from the two well-sized pools, there are also some ping-pong tables.",a,b,1,0.9936076402664185,0.003871785942465067,0.002520570531487465,NEUTRAL,0.9966256618499756,0.0024099107831716537,0.0009644879028201103,NEUTRAL,ref
"However, the street on which the building is situated can be quite noisy.","However, the internet connectivity is a bit of a let-down.",a,b,1,0.8368622660636902,0.14828498661518097,0.014852684922516346,NEUTRAL,0.7820859551429749,0.15157459676265717,0.06633948534727097,NEUTRAL,ref
"The quaint rooms are cozy and tidy, but slightly limited in size, plus the beds are roomy.","

The Yucatan province is made even more special because of the hotel's presence in the area and its clear difference from the commercial ones like Cancun.",a,b,1,0.9891993403434753,0.004670403432101011,0.0061302511021494865,NEUTRAL,0.9823594689369202,0.0105021046474576,0.007138493005186319,NEUTRAL,ref
"The quaint rooms are cozy and tidy, but slightly limited in size, plus the beds are roomy.",Highly appraised food is served here and thereby becomes worth the repeated visits.,a,b,1,0.9919725656509399,0.005784231703728437,0.0022432757541537285,NEUTRAL,0.9542688131332397,0.0368703156709671,0.008860863745212555,NEUTRAL,ref
"The quaint rooms are cozy and tidy, but slightly limited in size, plus the beds are roomy.",The location is well-suited for those who prefer to shop and grab a bite nearby.,a,b,1,0.9884987473487854,0.00852767564356327,0.0029735625721514225,NEUTRAL,0.9498793482780457,0.04590071365237236,0.004219852387905121,NEUTRAL,ref
"The quaint rooms are cozy and tidy, but slightly limited in size, plus the beds are roomy.","Though the rooms in the hotel come with only basic amenities, their showers are in good functioning.",a,b,1,0.951860249042511,0.045776546001434326,0.0023632661905139685,NEUTRAL,0.8721376657485962,0.1238904520869255,0.003971888683736324,NEUTRAL,ref
"The quaint rooms are cozy and tidy, but slightly limited in size, plus the beds are roomy.","As a nice touch, their towels are formed into animals shapes.",a,b,1,0.9923765063285828,0.0066382912918925285,0.0009851829381659627,NEUTRAL,0.8461079001426697,0.14460201561450958,0.009290045127272606,NEUTRAL,ref
"The quaint rooms are cozy and tidy, but slightly limited in size, plus the beds are roomy.","Apart from the two well-sized pools, there are also some ping-pong tables.",a,b,1,0.9511114358901978,0.046672578901052475,0.002215916756540537,NEUTRAL,0.9443352818489075,0.047943275421857834,0.00772138824686408,NEUTRAL,ref
"The quaint rooms are cozy and tidy, but slightly limited in size, plus the beds are roomy.","However, the internet connectivity is a bit of a let-down.",a,b,1,0.9936536550521851,0.0055504958145320415,0.0007958505302667618,NEUTRAL,0.6707394123077393,0.3219122886657715,0.007348265033215284,NEUTRAL,ref
"The room also has an open atmosphere thanks to its thatched roof, though this means that sound insulation is not present.","

The Yucatan province is made even more special because of the hotel's presence in the area and its clear difference from the commercial ones like Cancun.",a,b,1,0.9766577482223511,0.012147492729127407,0.011194733902812004,NEUTRAL,0.9966710209846497,0.0018792335176840425,0.0014497473603114486,NEUTRAL,ref
"The room also has an open atmosphere thanks to its thatched roof, though this means that sound insulation is not present.",Highly appraised food is served here and thereby becomes worth the repeated visits.,a,b,1,0.9966036081314087,0.0024259956553578377,0.0009703940013423562,NEUTRAL,0.9964098334312439,0.0022538399789482355,0.001336331246420741,NEUTRAL,ref
"The room also has an open atmosphere thanks to its thatched roof, though this means that sound insulation is not present.",The location is well-suited for those who prefer to shop and grab a bite nearby.,a,b,1,0.9919866323471069,0.005520280450582504,0.002493072533980012,NEUTRAL,0.9960200190544128,0.0019772369414567947,0.002002666937187314,NEUTRAL,ref
"The room also has an open atmosphere thanks to its thatched roof, though this means that sound insulation is not present.","Though the rooms in the hotel come with only basic amenities, their showers are in good functioning.",a,b,1,0.9152928590774536,0.08262961357831955,0.002077473094686866,NEUTRAL,0.9951416254043579,0.0028591330628842115,0.0019992897287011147,NEUTRAL,ref
"The room also has an open atmosphere thanks to its thatched roof, though this means that sound insulation is not present.","As a nice touch, their towels are formed into animals shapes.",a,b,1,0.9956727027893066,0.003539790865033865,0.000787535507697612,NEUTRAL,0.991569459438324,0.004322127904742956,0.004108433611690998,NEUTRAL,ref
"The room also has an open atmosphere thanks to its thatched roof, though this means that sound insulation is not present.","Apart from the two well-sized pools, there are also some ping-pong tables.",a,b,1,0.996331512928009,0.002490091137588024,0.0011784223606809974,NEUTRAL,0.9925762414932251,0.004257799591869116,0.00316605344414711,NEUTRAL,ref
"The room also has an open atmosphere thanks to its thatched roof, though this means that sound insulation is not present.","However, the internet connectivity is a bit of a let-down.",a,b,1,0.9971920847892761,0.001825671293772757,0.0009822803549468517,NEUTRAL,0.9837127923965454,0.0111603494733572,0.005126810632646084,NEUTRAL,ref
"Breakfast is available to eat in the garden or takeaway, however, the hotel does not have a parking facility.","

The Yucatan province is made even more special because of the hotel's presence in the area and its clear difference from the commercial ones like Cancun.",a,b,1,0.9668412804603577,0.027551326900720596,0.005607325118035078,NEUTRAL,0.9843187928199768,0.013906294479966164,0.0017748558893799782,NEUTRAL,ref
"Breakfast is available to eat in the garden or takeaway, however, the hotel does not have a parking facility.",Highly appraised food is served here and thereby becomes worth the repeated visits.,a,b,1,0.9960408210754395,0.0031949232798069715,0.0007643561693839729,NEUTRAL,0.94468092918396,0.05347178131341934,0.001847355510108173,NEUTRAL,ref
"Breakfast is available to eat in the garden or takeaway, however, the hotel does not have a parking facility.",The location is well-suited for those who prefer to shop and grab a bite nearby.,a,b,1,0.5884286165237427,0.39982983469963074,0.011741516180336475,NEUTRAL,0.958858072757721,0.039077311754226685,0.002064706990495324,NEUTRAL,ref
"Breakfast is available to eat in the garden or takeaway, however, the hotel does not have a parking facility.","Though the rooms in the hotel come with only basic amenities, their showers are in good functioning.",a,b,1,0.923372745513916,0.07015018910169601,0.00647700997069478,NEUTRAL,0.9167770147323608,0.07938025891780853,0.0038426839746534824,NEUTRAL,ref
"Breakfast is available to eat in the garden or takeaway, however, the hotel does not have a parking facility.","As a nice touch, their towels are formed into animals shapes.",a,b,1,0.9542571902275085,0.04432389885187149,0.0014188757631927729,NEUTRAL,0.8979715704917908,0.09775614738464355,0.0042722709476947784,NEUTRAL,ref
