Sentence1,Sentence2,Sent1_entity,Sent2_entity,Sample,1_2_neut,1_2_cont,1_2_ent,1_2_Label,2_1_neut,2_1_cont,2_1_ent,2_1_Label,Type
Le Place D'Armes is an elegant historic building with a fantastic location.,The bed was comfortable but the bathroom was rather small.,a,b,20,0.804853618144989,0.18481183052062988,0.010334505699574947,neutral,0.991496741771698,0.005742289591580629,0.0027609290555119514,neutral,gen
Le Place D'Armes is an elegant historic building with a fantastic location.,The staff at this hotel seem to enjoy the Miller Harris citron toiletries.,a,b,20,0.9954113364219666,0.0022507912945002317,0.002337879501283169,neutral,0.9243093132972717,0.007153851445764303,0.06853678077459335,neutral,gen
Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service.,This is a nice older hotel that doesn't have the glamour of a typical hotel.,a,b,20,0.3228077292442322,0.6748413443565369,0.002350929193198681,contradiction,0.8604385256767273,0.11443030089139938,0.025131121277809143,neutral,gen
Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service.,However it is well-located for business travel and a short walk to St Catherine Street where the shopping and restaurants are.,a,b,20,0.9867404103279114,0.01244070753455162,0.0008188396459445357,neutral,0.997638463973999,0.0013718706322833896,0.0009896957781165838,neutral,gen
Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service.,The room was slightly smaller than average although it was clean and with a slightly more modern decor than a typical Fairmont.,a,b,20,0.990869402885437,0.008184387348592281,0.000946196261793375,neutral,0.9969955682754517,0.0018081971211358905,0.001196265104226768,neutral,gen
Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service.,The bed was comfortable but the bathroom was rather small.,a,b,20,0.30908915400505066,0.6878589987754822,0.003051831852644682,contradiction,0.9950847029685974,0.004242177587002516,0.0006731419707648456,neutral,gen
Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service.,The staff at this hotel seem to enjoy the Miller Harris citron toiletries.,a,b,20,0.9520723819732666,0.045968249440193176,0.0019593636970967054,neutral,0.9965351819992065,0.0019880556501448154,0.001476771431043744,neutral,gen
Very helpful concierge.,This is a nice older hotel that doesn't have the glamour of a typical hotel.,a,b,20,0.9959023594856262,0.003359268419444561,0.0007384191267192364,neutral,0.996408998966217,0.0013600513339042664,0.002230911748483777,neutral,gen
Very helpful concierge.,However it is well-located for business travel and a short walk to St Catherine Street where the shopping and restaurants are.,a,b,20,0.9969632029533386,0.0016371459932997823,0.0013996451161801815,neutral,0.9978107810020447,0.0011215955018997192,0.0010676983511075377,neutral,gen
Very helpful concierge.,The room was slightly smaller than average although it was clean and with a slightly more modern decor than a typical Fairmont.,a,b,20,0.9972127079963684,0.0018892474472522736,0.0008981129503808916,neutral,0.9975597858428955,0.0007149851880967617,0.0017252130201086402,neutral,gen
Very helpful concierge.,The bed was comfortable but the bathroom was rather small.,a,b,20,0.5131707191467285,0.4835014045238495,0.003327893791720271,neutral,0.9879008531570435,0.006746343336999416,0.0053528244607150555,neutral,gen
Very helpful concierge.,The staff at this hotel seem to enjoy the Miller Harris citron toiletries.,a,b,20,0.9578341245651245,0.01264642458409071,0.02951943129301071,neutral,0.9720091223716736,0.012416367419064045,0.015574542805552483,neutral,gen
The rooms are really nice with hardwood floors and exposed brick.,This is a nice older hotel that doesn't have the glamour of a typical hotel.,a,b,20,0.9971688389778137,0.0019339370774105191,0.0008972327341325581,neutral,0.9947447776794434,0.001062427763827145,0.00419278908520937,neutral,gen
The rooms are really nice with hardwood floors and exposed brick.,However it is well-located for business travel and a short walk to St Catherine Street where the shopping and restaurants are.,a,b,20,0.9973649382591248,0.0015065555926412344,0.0011285581858828664,neutral,0.9977095127105713,0.0010914657032117248,0.0011990235652774572,neutral,gen
The rooms are really nice with hardwood floors and exposed brick.,The room was slightly smaller than average although it was clean and with a slightly more modern decor than a typical Fairmont.,a,b,20,0.9751455783843994,0.023696184158325195,0.0011582319857552648,neutral,0.9945782423019409,0.004309298936277628,0.001112452708184719,neutral,gen
The rooms are really nice with hardwood floors and exposed brick.,The bed was comfortable but the bathroom was rather small.,a,b,20,0.2740246653556824,0.723399817943573,0.002575536724179983,contradiction,0.9973496198654175,0.0018286521080881357,0.0008217422291636467,neutral,gen
The rooms are really nice with hardwood floors and exposed brick.,The staff at this hotel seem to enjoy the Miller Harris citron toiletries.,a,b,20,0.9973351359367371,0.0018262850353494287,0.0008385882247239351,neutral,0.9974473714828491,0.001379945082589984,0.0011727615492418408,neutral,gen
The bathrooms are really big and the shower in particular is really big.,This is a nice older hotel that doesn't have the glamour of a typical hotel.,a,b,20,0.9936861395835876,0.005652384366840124,0.0006614325102418661,neutral,0.9965435862541199,0.0021873272489756346,0.0012690513394773006,neutral,gen
The bathrooms are really big and the shower in particular is really big.,However it is well-located for business travel and a short walk to St Catherine Street where the shopping and restaurants are.,a,b,20,0.9975468516349792,0.0013478619512170553,0.0011052587069571018,neutral,0.9977006316184998,0.0010321843437850475,0.0012671740259975195,neutral,gen
The bathrooms are really big and the shower in particular is really big.,The room was slightly smaller than average although it was clean and with a slightly more modern decor than a typical Fairmont.,a,b,20,0.9892328977584839,0.010119200684130192,0.0006479134899564087,neutral,0.9348297715187073,0.06258117407560349,0.002589074894785881,neutral,gen
The bathrooms are really big and the shower in particular is really big.,The bed was comfortable but the bathroom was rather small.,a,b,20,0.0005044807912781835,0.9993804693222046,0.0001150066964328289,contradiction,0.001494289841502905,0.9982927441596985,0.00021297599596437067,contradiction,gen
The bathrooms are really big and the shower in particular is really big.,The staff at this hotel seem to enjoy the Miller Harris citron toiletries.,a,b,20,0.9976074695587158,0.0013504374073818326,0.001042081625200808,neutral,0.9977777600288391,0.00121144053991884,0.0010107823181897402,neutral,gen
The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need.,This is a nice older hotel that doesn't have the glamour of a typical hotel.,a,b,20,0.9954078793525696,0.0038908938877284527,0.0007012337446212769,neutral,0.9976243376731873,0.0010194018250331283,0.001356209279038012,neutral,gen
The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need.,However it is well-located for business travel and a short walk to St Catherine Street where the shopping and restaurants are.,a,b,20,0.9977383613586426,0.0012122184270992875,0.0010494744637981057,neutral,0.9976344108581543,0.0012538749724626541,0.0011116585228592157,neutral,gen
The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need.,The room was slightly smaller than average although it was clean and with a slightly more modern decor than a typical Fairmont.,a,b,20,0.993433952331543,0.005775501485913992,0.0007905505481176078,neutral,0.9976008534431458,0.0014868155121803284,0.000912355026230216,neutral,gen
The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need.,The bed was comfortable but the bathroom was rather small.,a,b,20,0.6293245553970337,0.36873987317085266,0.0019355436088517308,neutral,0.9935764670372009,0.005794493481516838,0.0006290111341513693,neutral,gen
The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need.,The staff at this hotel seem to enjoy the Miller Harris citron toiletries.,a,b,20,0.9703960418701172,0.027359746396541595,0.002244167262688279,neutral,0.9963167905807495,0.002900116378441453,0.0007830194081179798,neutral,gen
The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,This is a nice older hotel that doesn't have the glamour of a typical hotel.,a,b,20,0.996917724609375,0.0023179748095571995,0.0007643593125976622,neutral,0.9544519186019897,0.043545857071876526,0.0020022965036332607,neutral,gen
The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,However it is well-located for business travel and a short walk to St Catherine Street where the shopping and restaurants are.,a,b,20,0.9956026077270508,0.003693098435178399,0.0007043436635285616,neutral,0.9972730278968811,0.0018948509823530912,0.0008321072673425078,neutral,gen
The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,The room was slightly smaller than average although it was clean and with a slightly more modern decor than a typical Fairmont.,a,b,20,0.9964156150817871,0.0028518750332295895,0.0007324430625885725,neutral,0.997658371925354,0.001362145645543933,0.00097946310415864,neutral,gen
The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,The bed was comfortable but the bathroom was rather small.,a,b,20,0.9750975370407104,0.022206801921129227,0.0026956817600876093,neutral,0.9697684049606323,0.028781292960047722,0.0014503126731142402,neutral,gen
The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,The staff at this hotel seem to enjoy the Miller Harris citron toiletries.,a,b,20,0.9935053586959839,0.0057915011420845985,0.0007031791028566658,neutral,0.903217077255249,0.07190091162919998,0.024881968274712563,neutral,gen
Le Place D'Armes is an elegant historic building with a fantastic location.,The staff at the hotel are very friendly and helpful.,a,comm,20,0.9974185228347778,0.0010897445026785135,0.0014917487278580666,neutral,0.9976246953010559,0.0009623004589229822,0.0014130225172266364,neutral,gen
Le Place D'Armes is an elegant historic building with a fantastic location.,The rooms are clean and the service is excellent.,a,comm,20,0.996222734451294,0.001774561358615756,0.002002703957259655,neutral,0.99759441614151,0.0009354691137559712,0.0014701150357723236,neutral,gen
Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service.,The staff at the hotel are very friendly and helpful.,a,comm,20,0.9964073300361633,0.0027708762791007757,0.000821803230792284,neutral,0.9917994737625122,0.0006485895137302577,0.007551963906735182,neutral,gen
Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service.,The rooms are clean and the service is excellent.,a,comm,20,0.8855365514755249,0.11174993962049484,0.00271350285038352,neutral,0.13860632479190826,0.7457422614097595,0.11565134674310684,contradiction,gen
Very helpful concierge.,The staff at the hotel are very friendly and helpful.,a,comm,20,0.7362476587295532,0.006877045147120953,0.25687524676322937,neutral,0.8238375186920166,0.0017199779395014048,0.17444247007369995,neutral,gen
Very helpful concierge.,The rooms are clean and the service is excellent.,a,comm,20,0.8404044508934021,0.0012719357619062066,0.15832361578941345,neutral,0.9911604523658752,0.00041760041494853795,0.00842201430350542,neutral,gen
The rooms are really nice with hardwood floors and exposed brick.,The staff at the hotel are very friendly and helpful.,a,comm,20,0.9975698590278625,0.0014984968584030867,0.0009316080249845982,neutral,0.9978000521659851,0.0009005911997519433,0.0012993209529668093,neutral,gen
The rooms are really nice with hardwood floors and exposed brick.,The rooms are clean and the service is excellent.,a,comm,20,0.9975104331970215,0.0016408261144533753,0.0008487357408739626,neutral,0.9961685538291931,0.00044464203529059887,0.003386825555935502,neutral,gen
The bathrooms are really big and the shower in particular is really big.,The staff at the hotel are very friendly and helpful.,a,comm,20,0.9977263808250427,0.001197419478558004,0.0010761830490082502,neutral,0.9978296160697937,0.0009187191026285291,0.001251614186912775,neutral,gen
The bathrooms are really big and the shower in particular is really big.,The rooms are clean and the service is excellent.,a,comm,20,0.9975904226303101,0.001200122176669538,0.0012095354031771421,neutral,0.9951547384262085,0.0005473472992889583,0.004297926090657711,neutral,gen
The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need.,The staff at the hotel are very friendly and helpful.,a,comm,20,0.9889824986457825,0.0006877985433675349,0.010329713113605976,neutral,0.3995758891105652,0.0012126350775361061,0.5992115139961243,entailment,gen
The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need.,The rooms are clean and the service is excellent.,a,comm,20,0.9956557750701904,0.00047836912563070655,0.003865912789478898,neutral,0.9938315153121948,0.0004027009999845177,0.00576572772115469,neutral,gen
The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,The staff at the hotel are very friendly and helpful.,a,comm,20,0.9948868155479431,0.004416733048856258,0.0006964903441257775,neutral,0.6600550413131714,0.33817964792251587,0.0017652746755629778,neutral,gen
The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,The rooms are clean and the service is excellent.,a,comm,20,0.9951241612434387,0.004150300286710262,0.0007255610544234514,neutral,0.807287871837616,0.19071894884109497,0.0019932137802243233,neutral,gen
This is a nice older hotel that doesn't have the glamour of a typical hotel.,The staff at the hotel are very friendly and helpful.,b,comm,20,0.9978316426277161,0.0009396297391504049,0.0012287498684599996,neutral,0.9974786639213562,0.0015684034442529082,0.000952898757532239,neutral,gen
This is a nice older hotel that doesn't have the glamour of a typical hotel.,The rooms are clean and the service is excellent.,b,comm,20,0.9956496357917786,0.002847125055268407,0.0015032209921628237,neutral,0.997525155544281,0.0015334644122049212,0.0009414271335117519,neutral,gen
However it is well-located for business travel and a short walk to St Catherine Street where the shopping and restaurants are.,The staff at the hotel are very friendly and helpful.,b,comm,20,0.9977341890335083,0.0010889723198488355,0.0011768514523282647,neutral,0.9974790215492249,0.001262528938241303,0.0012585126096382737,neutral,gen
However it is well-located for business travel and a short walk to St Catherine Street where the shopping and restaurants are.,The rooms are clean and the service is excellent.,b,comm,20,0.9977918863296509,0.0009942572796717286,0.0012138650054112077,neutral,0.9975243210792542,0.0011278244201093912,0.001347796176560223,neutral,gen
The room was slightly smaller than average although it was clean and with a slightly more modern decor than a typical Fairmont.,The staff at the hotel are very friendly and helpful.,b,comm,20,0.9977647066116333,0.0012182644568383694,0.001017024158500135,neutral,0.9975188970565796,0.0014138950500637293,0.001067273085936904,neutral,gen
The room was slightly smaller than average although it was clean and with a slightly more modern decor than a typical Fairmont.,The rooms are clean and the service is excellent.,b,comm,20,0.9977827668190002,0.001117341103963554,0.0010999165242537856,neutral,0.9944127202033997,0.001004647696390748,0.004582604859024286,neutral,gen
The bed was comfortable but the bathroom was rather small.,The staff at the hotel are very friendly and helpful.,b,comm,20,0.9946980476379395,0.004601998720318079,0.0006999712786637247,neutral,0.9669461846351624,0.032019756734371185,0.001034085056744516,neutral,gen
The bed was comfortable but the bathroom was rather small.,The rooms are clean and the service is excellent.,b,comm,20,0.9957030415534973,0.0036188652738928795,0.0006780343246646225,neutral,0.2821280360221863,0.7137237191200256,0.004148267209529877,contradiction,gen
